DateTimeStamp,WTMP,site
1/03/21 02:42:00,13.7,"Duke, NC"
1/03/21 02:48:00,13.7,"Duke, NC"
1/03/21 02:54:00,13.7,"Duke, NC"
1/03/21 03:00:00,13.7,"Duke, NC"
1/03/21 03:06:00,13.7,"Duke, NC"
1/03/21 03:12:00,13.7,"Duke, NC"
1/03/21 03:18:00,13.7,"Duke, NC"
1/03/21 03:24:00,999,"Duke, NC"
1/03/21 03:30:00,999,"Duke, NC"
1/03/21 03:36:00,13.7,"Duke, NC"
1/03/21 03:42:00,13.7,"Duke, NC"
1/03/21 03:48:00,13.6,"Duke, NC"
1/03/21 03:54:00,13.6,"Duke, NC"
1/03/21 04:00:00,13.6,"Duke, NC"
1/03/21 04:06:00,13.6,"Duke, NC"
1/03/21 04:12:00,13.6,"Duke, NC"
1/03/21 04:18:00,13.6,"Duke, NC"
1/03/21 04:24:00,13.6,"Duke, NC"
1/03/21 04:30:00,13.6,"Duke, NC"
1/03/21 04:36:00,13.6,"Duke, NC"
1/03/21 04:42:00,13.6,"Duke, NC"
1/03/21 04:48:00,13.6,"Duke, NC"
1/03/21 04:54:00,13.6,"Duke, NC"
1/03/21 05:00:00,13.6,"Duke, NC"
1/03/21 05:06:00,13.6,"Duke, NC"
1/03/21 05:12:00,13.6,"Duke, NC"
1/03/21 05:18:00,13.7,"Duke, NC"
1/03/21 05:24:00,13.7,"Duke, NC"
1/03/21 05:30:00,13.7,"Duke, NC"
1/03/21 05:36:00,13.7,"Duke, NC"
1/03/21 05:42:00,13.7,"Duke, NC"
1/03/21 05:48:00,13.7,"Duke, NC"
1/03/21 05:54:00,13.7,"Duke, NC"
1/03/21 06:00:00,13.7,"Duke, NC"
1/03/21 06:06:00,13.7,"Duke, NC"
1/03/21 06:12:00,13.7,"Duke, NC"
1/03/21 06:18:00,13.7,"Duke, NC"
1/03/21 06:24:00,13.7,"Duke, NC"
1/03/21 06:30:00,13.7,"Duke, NC"
1/03/21 06:36:00,13.7,"Duke, NC"
1/03/21 06:42:00,13.7,"Duke, NC"
1/03/21 06:48:00,13.7,"Duke, NC"
1/03/21 06:54:00,13.7,"Duke, NC"
1/03/21 07:00:00,13.7,"Duke, NC"
1/03/21 07:06:00,13.7,"Duke, NC"
1/03/21 07:12:00,13.7,"Duke, NC"
1/03/21 07:18:00,13.7,"Duke, NC"
1/03/21 07:24:00,13.7,"Duke, NC"
1/03/21 07:30:00,13.7,"Duke, NC"
1/03/21 07:36:00,13.7,"Duke, NC"
1/03/21 07:42:00,13.7,"Duke, NC"
1/03/21 07:48:00,13.8,"Duke, NC"
1/03/21 07:54:00,13.8,"Duke, NC"
1/03/21 08:00:00,13.8,"Duke, NC"
